patch_id,dataset_class,subset,split,region_role,mountain_id,mountain_name,mountain_name_zh,mountain_name_en,block_id,block_group_id,request_id,processing_unit_id,processing_crs,utm_zone,row_off,col_off,height,width,stride,patch_size,hr_resolution_m,bbox_west,bbox_south,bbox_east,bbox_north,center_lon,center_lat,nodata_ratio,patch_block_coverage,status,warning,hr_path,lr_x2_path,lr_x4_path,lr_x6_path
core_train_001426,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,960,3529,96,96,96,96,30,93.13858081126182,28.202986759603093,93.1679679174984,28.22901734475516,93.1532725873097,28.2160028426796,0.0,1.0,sampled,,main/train/hr/core_train_001426.tif,main/train/lr/x2/core_train_001426.tif,main/train/lr/x4/core_train_001426.tif,main/train/lr/x6/core_train_001426.tif
core_train_001427,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,960,3625,96,96,96,96,30,93.16792724187266,28.202947602888287,93.19732140226245,28.228984445363626,93.1826225450111,28.21596681291696,0.0,1.0,sampled,,main/train/hr/core_train_001427.tif,main/train/lr/x2/core_train_001427.tif,main/train/lr/x4/core_train_001427.tif,main/train/lr/x6/core_train_001427.tif
core_train_001428,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,960,3817,96,96,96,96,30,93.2266199314271,28.20285041074697,93.256028171569,28.228899747244515,93.2413222744768,28.215875864366264,0.0,1.0,sampled,,main/train/hr/core_train_001428.tif,main/train/lr/x2/core_train_001428.tif,main/train/lr/x4/core_train_001428.tif,main/train/lr/x6/core_train_001428.tif
core_train_001429,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,960,3913,96,96,96,96,30,93.25596617147217,28.20279237543639,93.28538143719378,28.228847948618,93.27067202733298,28.21582094568669,0.0,1.0,sampled,,main/train/hr/core_train_001429.tif,main/train/lr/x2/core_train_001429.tif,main/train/lr/x4/core_train_001429.tif,main/train/lr/x6/core_train_001429.tif
core_train_001430,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,960,4105,96,96,96,96,30,93.31465839485264,28.202657426681487,93.344087683093,28.228725452540047,93.32937126202266,28.21569221984671,0.0,1.0,sampled,,main/train/hr/core_train_001430.tif,main/train/lr/x2/core_train_001430.tif,main/train/lr/x4/core_train_001430.tif,main/train/lr/x6/core_train_001430.tif
core_train_001431,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,960,4297,96,96,96,96,30,93.3733502129618,28.20249730763065,93.40279348546964,28.2285777585286,93.38807007232516,28.21553830988998,0.0,1.0,sampled,,main/train/hr/core_train_001431.tif,main/train/lr/x2/core_train_001431.tif,main/train/lr/x4/core_train_001431.tif,main/train/lr/x6/core_train_001431.tif
core_train_001432,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,960,4393,96,96,96,96,30,93.40269594641848,28.20240780947829,93.432146196692,28.22849446251339,93.41741929469812,28.215451911092646,0.0,1.0,sampled,,main/train/hr/core_train_001432.tif,main/train/lr/x2/core_train_001432.tif,main/train/lr/x4/core_train_001432.tif,main/train/lr/x6/core_train_001432.tif
core_train_001433,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,960,4489,96,96,96,96,30,93.43204155021236,28.20231201904781,93.4614987686602,28.22840486728852,93.44676838261503,28.21535921655093,0.0,1.0,sampled,,main/train/hr/core_train_001433.tif,main/train/lr/x2/core_train_001433.tif,main/train/lr/x4/core_train_001433.tif,main/train/lr/x6/core_train_001433.tif
core_train_001434,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,960,4585,96,96,96,96,30,93.46138701489558,28.202209936453443,93.49085119191692,28.228308972960903,93.47611732662334,28.215260226375392,0.0,1.0,sampled,,main/train/hr/core_train_001434.tif,main/train/lr/x2/core_train_001434.tif,main/train/lr/x4/core_train_001434.tif,main/train/lr/x6/core_train_001434.tif
core_train_001435,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,960,4681,96,96,96,96,30,93.49073233102064,28.202101561816946,93.52020345700517,28.22820677964494,93.50546611727074,28.215154940684133,0.0,1.0,sampled,,main/train/hr/core_train_001435.tif,main/train/lr/x2/core_train_001435.tif,main/train/lr/x4/core_train_001435.tif,main/train/lr/x6/core_train_001435.tif
core_train_001436,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,960,4777,96,96,96,96,30,93.52007748914023,28.20198689526759,93.54955555446824,28.228098287462554,93.53481474510528,28.21504335960273,0.0,1.0,sampled,,main/train/hr/core_train_001436.tif,main/train/lr/x2/core_train_001436.tif,main/train/lr/x4/core_train_001436.tif,main/train/lr/x6/core_train_001436.tif
core_train_001437,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,960,4969,96,96,96,96,30,93.57876729357552,28.20173868698481,93.60825920869355,28.227862407023785,93.59351147452928,28.214801311809445,0.0,1.0,sampled,,main/train/hr/core_train_001437.tif,main/train/lr/x2/core_train_001437.tif,main/train/lr/x4/core_train_001437.tif,main/train/lr/x6/core_train_001437.tif
core_train_001438,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,960,5065,96,96,96,96,30,93.60811192099833,28.201605145547425,93.63761074654415,28.227735019048826,93.62285955721646,28.214670845386287,0.0,1.0,sampled,,main/train/hr/core_train_001438.tif,main/train/lr/x2/core_train_001438.tif,main/train/lr/x4/core_train_001438.tif,main/train/lr/x6/core_train_001438.tif
core_train_001439,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,960,5161,96,96,96,96,30,93.6374563526298,28.20146531278922,93.66696207894614,28.227601332770263,93.65220743928614,28.21453408415045,0.0,1.0,sampled,,main/train/hr/core_train_001439.tif,main/train/lr/x2/core_train_001439.tif,main/train/lr/x4/core_train_001439.tif,main/train/lr/x6/core_train_001439.tif
core_train_001440,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,960,5257,96,96,96,96,30,93.66680057902448,28.20131918887697,93.69631319644468,28.227461348347617,93.68155511128812,28.214391028265062,0.0,1.0,sampled,,main/train/hr/core_train_001440.tif,main/train/lr/x2/core_train_001440.tif,main/train/lr/x4/core_train_001440.tif,main/train/lr/x6/core_train_001440.tif
core_train_001441,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,960,5449,96,96,96,96,30,93.72548837832312,28.201008068294904,93.75501474891388,28.227162485745524,93.74024978729008,28.21408603323569,0.0,1.0,sampled,,main/train/hr/core_train_001441.tif,main/train/lr/x2/core_train_001441.tif,main/train/lr/x4/core_train_001441.tif,main/train/lr/x6/core_train_001441.tif
core_train_001442,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,960,5545,96,96,96,96,30,93.75483193233806,28.200843071996125,93.7843651649769,28.22700360792261,93.76959677239176,28.213924094455496,0.0,1.0,sampled,,main/train/hr/core_train_001442.tif,main/train/lr/x2/core_train_001442.tif,main/train/lr/x4/core_train_001442.tif,main/train/lr/x6/core_train_001442.tif
core_train_001443,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,960,5641,96,96,96,96,30,93.78417524333815,28.200671785285355,93.81371532832124,28.22683843266868,93.7989435096291,28.213755861753324,0.0,1.0,sampled,,main/train/hr/core_train_001443.tif,main/train/lr/x2/core_train_001443.tif,main/train/lr/x4/core_train_001443.tif,main/train/lr/x6/core_train_001443.tif
core_train_001444,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,960,5737,96,96,96,96,30,93.81351830188002,28.20049420836688,93.8430652294943,28.226666960180744,93.82828998955412,28.21358133532983,0.0,1.0,sampled,,main/train/hr/core_train_001444.tif,main/train/lr/x2/core_train_001444.tif,main/train/lr/x4/core_train_001444.tif,main/train/lr/x6/core_train_001444.tif
core_train_001445,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,960,5833,96,96,96,96,30,93.84286109852076,28.20031034145244,93.87241485904396,28.22648919066336,93.85763620271928,28.21340051539318,0.0,1.0,sampled,,main/train/hr/core_train_001445.tif,main/train/lr/x2/core_train_001445.tif,main/train/lr/x4/core_train_001445.tif,main/train/lr/x6/core_train_001445.tif
core_train_001446,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,960,5929,96,96,96,96,30,93.87220362381804,28.200120184761303,93.90176420751862,28.2263051243286,93.88698213967766,28.213213402159017,0.0,1.0,sampled,,main/train/hr/core_train_001446.tif,main/train/lr/x2/core_train_001446.tif,main/train/lr/x4/core_train_001446.tif,main/train/lr/x6/core_train_001446.tif
core_train_001447,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,960,6025,96,96,96,96,30,93.90154586833,28.199923738520216,93.93111326546727,28.226114761396,93.9163277909828,28.21301999585052,0.0,1.0,sampled,,main/train/hr/core_train_001447.tif,main/train/lr/x2/core_train_001447.tif,main/train/lr/x4/core_train_001447.tif,main/train/lr/x6/core_train_001447.tif
core_train_001448,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,960,6121,96,96,96,96,30,93.93088782261528,28.199721002963432,93.96046202343942,28.225918102092653,93.9456731471888,28.21282029669834,0.0,1.0,sampled,,main/train/hr/core_train_001448.tif,main/train/lr/x2/core_train_001448.tif,main/train/lr/x4/core_train_001448.tif,main/train/lr/x6/core_train_001448.tif
core_train_001449,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,1056,2185,96,96,96,96,30,92.727730396845,28.176821343093,92.75713535500476,28.20287418430913,92.74243465057238,28.189848547267776,0.0,1.0,sampled,,main/train/hr/core_train_001449.tif,main/train/lr/x2/core_train_001449.tif,main/train/lr/x4/core_train_001449.tif,main/train/lr/x6/core_train_001449.tif
core_train_001450,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,1056,2281,96,96,96,96,30,92.75707659226757,28.1768765217234,92.78647452997748,28.20292312999073,92.77177733579016,28.189900611133755,0.0,1.0,sampled,,main/train/hr/core_train_001450.tif,main/train/lr/x2/core_train_001450.tif,main/train/lr/x4/core_train_001450.tif,main/train/lr/x6/core_train_001450.tif
core_train_001451,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,1056,2569,96,96,96,96,30,92.84511561006268,28.17700434131563,92.87449242934171,28.203032209482817,92.85980579441566,28.190019065802748,0.0,1.0,sampled,,main/train/hr/core_train_001451.tif,main/train/lr/x2/core_train_001451.tif,main/train/lr/x4/core_train_001451.tif,main/train/lr/x6/core_train_001451.tif
core_train_001452,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,1056,2665,96,96,96,96,30,92.87446206167267,28.17703437557736,92.90383182247966,28.20305598331805,92.88914871680004,28.19004597155912,0.0,1.0,sampled,,main/train/hr/core_train_001452.tif,main/train/lr/x2/core_train_001452.tif,main/train/lr/x4/core_train_001452.tif,main/train/lr/x6/core_train_001452.tif
core_train_001453,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,1056,2761,96,96,96,96,30,92.90380855370606,28.17705812363863,92.93317124655958,28.20307346410204,92.91849167486468,28.190066587689127,0.0,1.0,sampled,,main/train/hr/core_train_001453.tif,main/train/lr/x2/core_train_001453.tif,main/train/lr/x4/core_train_001453.tif,main/train/lr/x6/core_train_001453.tif
core_train_001454,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,1056,2857,96,96,96,96,30,92.93315507671332,28.177075585471144,92.96251069214158,28.20308465181392,92.94783465916484,28.19008091416817,0.0,1.0,sampled,,main/train/hr/core_train_001454.tif,main/train/lr/x2/core_train_001454.tif,main/train/lr/x4/core_train_001454.tif,main/train/lr/x6/core_train_001454.tif
core_train_001455,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,1056,3049,96,96,96,96,30,92.99184817785095,28.17709025342535,93.021194737082,28.20308954644035,93.0065206686927,28.19009069811253,0.0,1.0,sampled,,main/train/hr/core_train_001455.tif,main/train/lr/x2/core_train_001455.tif,main/train/lr/x4/core_train_001455.tif,main/train/lr/x6/core_train_001455.tif
core_train_001456,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,1056,3145,96,96,96,96,30,93.02118961005212,28.177082570209546,93.05054128948824,28.2030881479755,93.03586367503078,28.19008615556618,0.0,1.0,sampled,,main/train/hr/core_train_001456.tif,main/train/lr/x2/core_train_001456.tif,main/train/lr/x4/core_train_001456.tif,main/train/lr/x6/core_train_001456.tif
core_train_001457,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,1056,3241,96,96,96,96,30,93.05052906350072,28.177068600735826,93.07988782562006,28.203080456421034,93.0652066698252,28.19007532334553,0.0,1.0,sampled,,main/train/hr/core_train_001457.tif,main/train/lr/x2/core_train_001457.tif,main/train/lr/x4/core_train_001457.tif,main/train/lr/x6/core_train_001457.tif
core_train_001458,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,1056,3337,96,96,96,96,30,93.07986850069167,28.17704834502084,93.10923433602775,28.203066471786123,93.09454964363114,28.19005820146351,0.0,1.0,sampled,,main/train/hr/core_train_001458.tif,main/train/lr/x2/core_train_001458.tif,main/train/lr/x4/core_train_001458.tif,main/train/lr/x6/core_train_001458.tif
core_train_001459,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,1056,3433,96,96,96,96,30,93.109207912185,28.17702180308876,93.13858081126182,28.20304619408746,93.1238925870039,28.190034789940523,0.0,1.0,sampled,,main/train/hr/core_train_001459.tif,main/train/lr/x2/core_train_001459.tif,main/train/lr/x4/core_train_001459.tif,main/train/lr/x6/core_train_001459.tif
core_train_001460,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,1056,3529,96,96,96,96,30,93.13854728854092,28.176988974971223,93.16792724187266,28.20301962334921,93.15323549049874,28.1900050888045,0.0,1.0,sampled,,main/train/hr/core_train_001460.tif,main/train/lr/x2/core_train_001460.tif,main/train/lr/x4/core_train_001460.tif,main/train/lr/x6/core_train_001460.tif
core_train_001461,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,1056,3625,96,96,96,96,30,93.16788662031956,28.17694986070737,93.19727361841086,28.202986759603093,93.1825783446711,28.18996909809086,0.0,1.0,sampled,,main/train/hr/core_train_001461.tif,main/train/lr/x2/core_train_001461.tif,main/train/lr/x4/core_train_001461.tif,main/train/lr/x6/core_train_001461.tif
core_train_001462,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,1056,3721,96,96,96,96,30,93.19722589808129,28.176904460343863,93.2266199314271,28.202947602888287,93.2119211400764,28.18992681784253,0.0,1.0,sampled,,main/train/hr/core_train_001462.tif,main/train/lr/x2/core_train_001462.tif,main/train/lr/x4/core_train_001462.tif,main/train/lr/x6/core_train_001462.tif
core_train_001463,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0004,C01_G02,req0011,req0011_partp2,EPSG:32646,46,1056,3817,96,96,96,96,30,93.22656511238642,28.17685277393481,93.25596617147217,28.20290215325151,93.24126386727032,28.189878248109927,0.0,1.0,sampled,,main/train/hr/core_train_001463.tif,main/train/lr/x2/core_train_001463.tif,main/train/lr/x4/core_train_001463.tif,main/train/lr/x6/core_train_001463.tif
